map_size,num_agents,density,disjoint,heuristic,time_limit,cpu_time,h_time,h_cache,emvc_mvc_time,root_h_val,mdd_cache,mdd_time,expanded,generated
20,10,0.0,False,wdg,60.0,1.1949889659881592,0.6040744781494141,24384.0,0.0,1.0,39512.0,0.4848916530609131,34.0,67.0
20,10,0.0,False,wdg,60.0,0.05603480339050293,0.0010027885437011719,392.0,0.0,0.0,1344.0,0.04700064659118652,2.0,3.0
20,10,0.0,False,wdg,60.0,0.03800010681152344,0.0,392.0,0.0,0.0,1344.0,0.03399920463562012,2.0,3.0
20,10,0.0,False,wdg,60.0,0.04700040817260742,0.0,296.0,0.0,0.0,872.0,0.044999122619628906,1.0,1.0
20,10,0.0,False,wdg,60.0,0.04000210762023926,0.0,392.0,0.0,0.0,1344.0,0.035001516342163086,2.0,3.0
20,10,0.0,False,wdg,60.0,0.06800293922424316,0.017998456954956055,1600.0,0.0,1.0,2584.0,0.04200100898742676,5.0,9.0
20,10,0.0,False,wdg,60.0,0.17600417137145996,0.09381771087646484,9880.0,0.0,1.0,10456.0,0.06007099151611328,10.0,19.0
20,10,0.0,False,wdg,60.0,0.040003299713134766,0.0009992122650146484,488.0,0.0,0.0,1408.0,0.03400588035583496,3.0,5.0
20,10,0.0,False,wdg,60.0,0.03700113296508789,0.0,392.0,0.0,0.0,1344.0,0.03299903869628906,2.0,3.0
20,10,0.0,False,wdg,60.0,0.05100131034851074,0.007001399993896484,520.0,0.0,0.0,1408.0,0.037000179290771484,3.0,5.0
20,10,0.0,False,wdg,60.0,0.17101430892944336,0.04899764060974121,5664.0,0.0,0.0,3096.0,0.07599735260009766,17.0,33.0
20,10,0.0,False,wdg,60.0,0.03500032424926758,0.0,296.0,0.0,0.0,872.0,0.03299975395202637,1.0,1.0
20,10,0.0,False,wdg,60.0,0.03399920463562012,0.0,296.0,0.0,0.0,872.0,0.032997846603393555,1.0,1.0
20,10,0.0,False,wdg,60.0,0.13899993896484375,0.009000062942504883,840.0,0.0,0.0,1536.0,0.09299850463867188,6.0,11.0
20,10,0.0,False,wdg,60.0,0.46700143814086914,0.3209810256958008,11704.0,0.0,1.0,19328.0,0.10801124572753906,15.0,29.0
20,10,0.0,False,wdg,60.0,0.04499959945678711,0.0020003318786621094,744.0,0.0,0.0,1408.0,0.03599691390991211,3.0,5.0
20,10,0.0,False,wdg,60.0,0.04099750518798828,0.001999378204345703,776.0,0.0,0.0,1408.0,0.0339968204498291,3.0,5.0
20,10,0.0,False,wdg,60.0,0.06506204605102539,0.003997802734375,840.0,0.0,0.0,1408.0,0.05008840560913086,3.0,5.0
20,10,0.0,False,wdg,60.0,0.05200481414794922,0.00800180435180664,520.0,0.0,0.0,1408.0,0.03804373741149902,3.0,5.0
20,10,0.0,False,wdg,60.0,0.03802609443664551,0.0,296.0,0.0,0.0,872.0,0.03502202033996582,1.0,1.0
20,10,0.1,False,wdg,60.0,0.06603646278381348,0.002002239227294922,424.0,0.0,0.0,1344.0,0.05799555778503418,2.0,3.0
20,10,0.1,False,wdg,60.0,0.5109987258911133,0.1460552215576172,19072.0,0.0,1.0,9624.0,0.18128418922424316,54.0,107.0
20,10,0.1,False,wdg,60.0,0.1789999008178711,0.06699967384338379,2968.0,0.0010001659393310547,4.0,2808.0,0.07700419425964355,10.0,19.0
20,10,0.1,False,wdg,60.0,0.35995054244995117,0.1900496482849121,5120.0,0.0,2.0,3032.0,0.08199071884155273,27.0,53.0
20,10,0.1,False,wdg,60.0,0.06400060653686523,0.0010352134704589844,1312.0,0.0,0.0,1536.0,0.046952247619628906,5.0,9.0
20,10,0.1,False,wdg,60.0,0.03502392768859863,0.0020020008087158203,424.0,0.0,0.0,1344.0,0.02902364730834961,2.0,3.0
20,10,0.1,False,wdg,60.0,0.07500052452087402,0.014000177383422852,2616.0,0.0,0.0,2520.0,0.04100155830383301,7.0,13.0
20,10,0.1,False,wdg,60.0,0.05200028419494629,0.008000850677490234,872.0,0.0,1.0,1536.0,0.034998178482055664,4.0,7.0
20,10,0.1,False,wdg,60.0,0.03000044822692871,0.0,296.0,0.0,0.0,872.0,0.027999162673950195,1.0,1.0
20,10,0.1,False,wdg,60.0,0.15295791625976562,0.06500101089477539,9624.0,0.0020008087158203125,2.0,5120.0,0.05596351623535156,15.0,29.0
20,10,0.1,False,wdg,60.0,0.11000633239746094,0.03603625297546387,1376.0,0.0,0.0,1472.0,0.0560145378112793,4.0,7.0
20,10,0.1,False,wdg,60.0,0.06300234794616699,0.008996248245239258,840.0,0.0,0.0,1472.0,0.0400240421295166,4.0,7.0
20,10,0.1,False,wdg,60.0,0.29200124740600586,0.1640002727508545,11288.0,0.0,1.0,11416.0,0.10100007057189941,11.0,21.0
20,10,0.1,False,wdg,60.0,0.03500008583068848,0.0,744.0,0.0,0.0,1408.0,0.02899956703186035,3.0,5.0
20,10,0.1,False,wdg,60.0,0.047997474670410156,0.0,424.0,0.0,0.0,1344.0,0.041001319885253906,2.0,3.0
20,10,0.1,False,wdg,60.0,0.054015398025512695,0.0030155181884765625,1376.0,0.0,0.0,1536.0,0.038995981216430664,5.0,9.0
20,10,0.1,False,wdg,60.0,0.03500223159790039,0.0,392.0,0.0,0.0,1344.0,0.031003236770629883,2.0,3.0
20,10,0.1,False,wdg,60.0,0.03496050834655762,0.0,424.0,0.0,0.0,1344.0,0.030962705612182617,2.0,3.0
20,10,0.1,False,wdg,60.0,0.03095841407775879,0.0,296.0,0.0,0.0,872.0,0.028963565826416016,1.0,1.0
20,10,0.1,False,wdg,60.0,0.05196094512939453,0.002999544143676758,1600.0,0.0,0.0,1600.0,0.03602123260498047,6.0,11.0
20,10,0.2,False,wdg,60.0,0.04199814796447754,0.0009996891021728516,872.0,0.0,0.0,1472.0,0.030002117156982422,4.0,7.0
20,10,0.2,False,wdg,60.0,2.0720109939575195,0.4853355884552002,19136.0,0.002073049545288086,0.0,11096.0,0.4738152027130127,184.0,367.0
20,10,0.2,False,wdg,60.0,7.100965976715088,3.9281208515167236,11256.0,0.003008604049682617,8.0,5824.0,2.904853343963623,14.0,27.0
20,10,0.2,False,wdg,60.0,0.03099966049194336,0.0,744.0,0.0,0.0,1408.0,0.02699112892150879,3.0,5.0
20,10,0.2,False,wdg,60.0,0.10703778266906738,0.03698253631591797,5408.0,0.0009984970092773438,3.0,4928.0,0.04803633689880371,11.0,21.0
20,10,0.2,False,wdg,60.0,26.577999114990234,16.7420334815979,20448.0,0.0,14.0,82528.0,9.719813585281372,15.0,29.0
20,10,0.2,False,wdg,60.0,0.047000885009765625,0.011970758438110352,808.0,0.0,1.0,1536.0,0.03003382682800293,3.0,5.0
20,10,0.2,False,wdg,60.0,0.23299551010131836,0.0999755859375,840.0,0.0,2.0,1536.0,0.09999227523803711,5.0,9.0
20,10,0.2,False,wdg,60.0,0.5919923782348633,0.10400915145874023,5120.0,0.0,2.0,4832.0,0.18497967720031738,45.0,89.0
20,10,0.2,False,wdg,60.0,0.31000185012817383,0.13802242279052734,2648.0,0.0,2.0,2520.0,0.1260383129119873,8.0,15.0
20,10,0.2,False,wdg,60.0,0.060001373291015625,0.003996610641479492,1472.0,0.0,0.0,1536.0,0.040001630783081055,5.0,9.0
20,10,0.2,False,wdg,60.0,0.11800527572631836,0.022965669631958008,2520.0,0.0,0.0,2456.0,0.06899094581604004,7.0,13.0
20,10,0.2,False,wdg,60.0,0.10799312591552734,0.018001079559326172,5280.0,0.0,0.0,4800.0,0.05000638961791992,17.0,33.0
20,10,0.2,False,wdg,60.0,0.04196047782897949,0.0009996891021728516,488.0,0.0,0.0,1408.0,0.03296041488647461,3.0,5.0
20,10,0.2,False,wdg,60.0,0.16599798202514648,0.062005043029785156,5408.0,0.0010004043579101562,4.0,5024.0,0.07599115371704102,10.0,19.0
20,10,0.2,False,wdg,60.0,0.13100242614746094,0.01299905776977539,1376.0,0.0,0.0,1536.0,0.08596014976501465,5.0,9.0
20,10,0.2,False,wdg,60.0,0.03499460220336914,0.003002166748046875,872.0,0.0,0.0,1472.0,0.02399611473083496,4.0,7.0
20,10,0.2,False,wdg,60.0,0.128997802734375,0.040995121002197266,2744.0,0.0,2.0,2648.0,0.05695748329162598,6.0,11.0
20,10,0.2,False,wdg,60.0,0.08900117874145508,0.03800201416015625,1568.0,0.0,1.0,2584.0,0.0399932861328125,4.0,7.0
20,10,0.2,False,wdg,60.0,0.3200051784515381,0.14904284477233887,1536.0,0.0,2.0,2456.0,0.12696290016174316,7.0,13.0
20,10,0.3,False,wdg,60.0,0.26700711250305176,0.16501426696777344,5600.0,0.0,3.0,9816.0,0.06402444839477539,13.0,25.0
20,10,0.3,False,wdg,60.0,0.5530099868774414,0.26404428482055664,10872.0,0.001995563507080078,4.0,5664.0,0.21498465538024902,13.0,25.0
20,10,0.3,False,wdg,60.0,0.029002666473388672,0.0009996891021728516,424.0,0.0,0.0,1344.0,0.023000240325927734,2.0,3.0
20,10,0.3,False,wdg,60.0,0.1170039176940918,0.04099702835083008,2872.0,0.0,2.0,2712.0,0.05301022529602051,7.0,13.0
20,10,0.3,False,wdg,60.0,4.981996536254883,0.7908546924591064,39928.0,0.04703497886657715,5.0,22816.0,0.5231537818908691,1376.0,2751.0
20,10,0.3,False,wdg,60.0,0.3039977550506592,0.1229257583618164,10424.0,0.0,2.0,6016.0,0.0910794734954834,31.0,61.0
20,10,0.3,False,wdg,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,0.3,False,wdg,60.0,0.32599472999572754,0.13598966598510742,5312.0,0.0019960403442382812,4.0,5216.0,0.11700773239135742,12.0,23.0
20,10,0.3,False,wdg,60.0,0.24599933624267578,0.1090092658996582,5408.0,0.0009996891021728516,4.0,5344.0,0.1009819507598877,9.0,17.0
20,10,0.3,False,wdg,60.0,0.6520318984985352,0.36302828788757324,10584.0,0.006008625030517578,7.0,9912.0,0.20199298858642578,16.0,31.0
20,10,0.3,False,wdg,60.0,0.4319624900817871,0.17792034149169922,10200.0,0.010999917984008789,4.0,9560.0,0.16803932189941406,23.0,45.0
20,10,0.3,False,wdg,60.0,4.733041286468506,2.4320108890533447,47192.0,0.018039703369140625,4.0,23136.0,1.0068883895874023,221.0,441.0
20,10,0.3,False,wdg,60.0,0.13896870613098145,0.0679936408996582,4864.0,0.0,2.0,2680.0,0.04599571228027344,7.0,13.0
20,10,0.3,False,wdg,60.0,0.12500429153442383,0.03600049018859863,2680.0,0.0,2.0,2616.0,0.04999947547912598,10.0,19.0
20,10,0.3,False,wdg,60.0,0.37599658966064453,0.15198826789855957,11032.0,0.0020012855529785156,6.0,9848.0,0.15097904205322266,19.0,37.0
20,10,0.3,False,wdg,60.0,0.3500058650970459,0.16597557067871094,10104.0,0.0,3.0,5792.0,0.1350233554840088,13.0,25.0
20,10,0.3,False,wdg,60.0,9.27803921699524,6.992938995361328,43416.0,0.1349935531616211,6.0,21536.0,1.756084680557251,75.0,149.0
20,10,0.3,False,wdg,60.0,0.0869901180267334,0.017007827758789062,1504.0,0.0,1.0,1600.0,0.04798245429992676,5.0,9.0
20,10,0.3,False,wdg,60.0,0.07899188995361328,0.02398967742919922,1408.0,0.0,2.0,2520.0,0.04500293731689453,4.0,7.0
20,10,0.3,False,wdg,60.0,3.5290074348449707,1.3698365688323975,39352.0,0.0019986629486083984,4.0,40984.0,1.7295048236846924,94.0,187.0
20,10,0.4,False,wdg,60.0,7.769999265670776,3.883140802383423,89888.0,0.07098960876464844,7.0,45720.0,2.9400408267974854,174.0,347.0
20,10,0.4,False,wdg,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,0.4,False,wdg,60.0,12.01299262046814,1.212076187133789,48184.0,0.012006998062133789,5.0,39352.0,0.8099896907806396,2210.0,4419.0
20,10,0.4,False,wdg,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,0.4,False,wdg,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,0.4,False,wdg,60.0,50.87704539299011,33.883305311203,316768.0,0.08800554275512695,12.0,193592.0,11.359918117523193,904.0,1807.0
20,10,0.4,False,wdg,60.0,11.294991254806519,5.201062440872192,167288.0,0.026987314224243164,1.0,77472.0,2.124039888381958,728.0,1455.0
20,10,0.4,False,wdg,60.0,0.2350022792816162,0.12195801734924316,9656.0,0.008991718292236328,8.0,5952.0,0.07901787757873535,12.0,23.0
20,10,0.4,False,wdg,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,0.4,False,wdg,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,0.4,False,wdg,60.0,19.534000873565674,5.898282051086426,78592.0,0.010002613067626953,8.0,186712.0,13.393741130828857,65.0,129.0
20,10,0.4,False,wdg,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,0.4,False,wdg,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,0.4,False,wdg,60.0,2.8930130004882812,0.6148996353149414,47288.0,0.014004230499267578,4.0,20768.0,0.450117826461792,336.0,671.0
20,10,0.4,False,wdg,60.0,1.2320070266723633,0.4890432357788086,39288.0,0.01600027084350586,6.0,11800.0,0.3319864273071289,67.0,133.0
