map_size,num_agents,density,disjoint,heuristic,time_limit,cpu_time,h_time,h_cache,emvc_mvc_time,root_h_val,mdd_cache,mdd_time,expanded,generated
20,10,0.0,True,dg,60.0,0.21227216720581055,0.03425264358520508,2968.0,0.0,1.0,2840.0,0.1353774070739746,10.0,16.0
20,10,0.0,True,dg,60.0,0.057001352310180664,0.0,392.0,0.0,0.0,1376.0,0.047997236251831055,2.0,3.0
20,10,0.0,True,dg,60.0,0.044084787368774414,0.0,392.0,0.0,0.0,1376.0,0.04208040237426758,2.0,3.0
20,10,0.0,True,dg,60.0,0.038021087646484375,0.0,296.0,0.0,0.0,872.0,0.03602409362792969,1.0,1.0
20,10,0.0,True,dg,60.0,0.04295611381530762,0.0,392.0,0.0,0.0,1376.0,0.03796124458312988,2.0,3.0
20,10,0.0,True,dg,60.0,0.05404019355773926,0.002001047134399414,872.0,0.0,1.0,2456.0,0.041068315505981445,5.0,9.0
20,10,0.0,True,dg,60.0,0.04274439811706543,0.0,776.0,0.0,1.0,1568.0,0.02408289909362793,4.0,7.0
20,10,0.0,True,dg,60.0,0.04691171646118164,0.015658855438232422,488.0,0.0,0.0,1472.0,0.03125286102294922,3.0,5.0
20,10,0.0,True,dg,60.0,0.04761791229248047,0.0010020732879638672,392.0,0.0,0.0,1376.0,0.04429292678833008,2.0,3.0
20,10,0.0,True,dg,60.0,0.06249809265136719,0.015625,520.0,0.0,0.0,1472.0,0.04687309265136719,3.0,5.0
20,10,0.0,True,dg,60.0,0.11138129234313965,0.019293546676635742,2968.0,0.0,0.0,2744.0,0.0663759708404541,8.0,15.0
20,10,0.0,True,dg,60.0,0.03899550437927246,0.0,296.0,0.0,0.0,872.0,0.036997079849243164,1.0,1.0
20,10,0.0,True,dg,60.0,0.03299856185913086,0.0,296.0,0.0,0.0,872.0,0.030999422073364258,1.0,1.0
20,10,0.0,True,dg,60.0,0.1500253677368164,0.011005163192749023,840.0,0.0,0.0,2456.0,0.10103440284729004,6.0,11.0
20,10,0.0,True,dg,60.0,0.10739350318908691,0.009985923767089844,2552.0,0.0,1.0,2936.0,0.05270719528198242,11.0,21.0
20,10,0.0,True,dg,60.0,0.05800175666809082,0.0010004043579101562,744.0,0.0,0.0,1440.0,0.04799246788024902,3.0,4.0
20,10,0.0,True,dg,60.0,0.04396796226501465,0.0,808.0,0.0,0.0,1472.0,0.03797125816345215,3.0,5.0
20,10,0.0,True,dg,60.0,0.0690011978149414,0.004006862640380859,872.0,0.0,0.0,1472.0,0.051941633224487305,3.0,5.0
20,10,0.0,True,dg,60.0,0.05299878120422363,0.006039857864379883,520.0,0.0,0.0,1472.0,0.040001869201660156,3.0,5.0
20,10,0.0,True,dg,60.0,0.04000687599182129,0.0,296.0,0.0,0.0,872.0,0.0380101203918457,1.0,1.0
20,10,0.1,True,dg,60.0,0.035001277923583984,0.0,424.0,0.0,0.0,1376.0,0.03104996681213379,2.0,3.0
20,10,0.1,True,dg,60.0,0.44299983978271484,0.12696146965026855,10840.0,0.0,1.0,5824.0,0.19905853271484375,25.0,49.0
20,10,0.1,True,dg,60.0,0.08500075340270996,0.011997699737548828,2648.0,0.0,2.0,2744.0,0.055005788803100586,8.0,15.0
20,10,0.1,True,dg,60.0,0.2530081272125244,0.0863027572631836,4928.0,0.0,1.0,5088.0,0.07955408096313477,23.0,45.0
20,10,0.1,True,dg,60.0,0.07813072204589844,0.0,1344.0,0.0,0.0,2456.0,0.04686903953552246,5.0,9.0
20,10,0.1,True,dg,60.0,0.0370020866394043,0.0,424.0,0.0,0.0,1376.0,0.032026052474975586,2.0,3.0
20,10,0.1,True,dg,60.0,0.07816004753112793,0.031248092651367188,2680.0,0.0,0.0,2648.0,0.04691195487976074,7.0,13.0
20,10,0.1,True,dg,60.0,0.046875,0.01562666893005371,776.0,0.0,1.0,1568.0,0.03124833106994629,4.0,7.0
20,10,0.1,True,dg,60.0,0.03125143051147461,0.0,296.0,0.0,0.0,872.0,0.03125143051147461,1.0,1.0
20,10,0.1,True,dg,60.0,0.10437846183776855,0.012069463729858398,5376.0,0.0010030269622802734,2.0,4864.0,0.057892560958862305,13.0,25.0
20,10,0.1,True,dg,60.0,0.11772775650024414,0.03899073600769043,1440.0,0.0,0.0,1568.0,0.06273174285888672,4.0,7.0
20,10,0.1,True,dg,60.0,0.06088900566101074,0.008035421371459961,872.0,0.0,0.0,1568.0,0.04425525665283203,4.0,7.0
20,10,0.1,True,dg,60.0,0.07929348945617676,0.004010915756225586,1504.0,0.0,1.0,2648.0,0.06023430824279785,7.0,13.0
20,10,0.1,True,dg,60.0,0.04687762260437012,0.0,744.0,0.0,0.0,1472.0,0.031247854232788086,3.0,5.0
20,10,0.1,True,dg,60.0,0.04834556579589844,0.0009980201721191406,424.0,0.0,0.0,1376.0,0.03124403953552246,2.0,3.0
20,10,0.1,True,dg,60.0,0.05099892616271973,0.0009751319885253906,1440.0,0.0,0.0,2456.0,0.0369570255279541,5.0,9.0
20,10,0.1,True,dg,60.0,0.03500056266784668,0.0010001659393310547,392.0,0.0,0.0,1376.0,0.03099822998046875,2.0,3.0
20,10,0.1,True,dg,60.0,0.03300118446350098,0.0,424.0,0.0,0.0,1376.0,0.029000282287597656,2.0,3.0
20,10,0.1,True,dg,60.0,0.031159639358520508,0.0,296.0,0.0,0.0,872.0,0.029163599014282227,1.0,1.0
20,10,0.1,True,dg,60.0,0.061972618103027344,0.004926204681396484,2456.0,0.0,0.0,2552.0,0.0390777587890625,6.0,11.0
